,cum_rewards_model,cum_rewards_error,cum_rewards_real,policy_loss_list_error,policy_loss_list_model,critic_loss_list_error,critic_loss_list_model,last_states_model,last_states_error,last_states_real,last_errors,model
349,-43.990290286889255,-25.821703980288625,-38.44528389637517,2.788088,8.225296,0.038130976,0.094990835,0.0711813968774188,0.11299534205802415,0.18417673893544295,0.27855047162718777,training_run_2
350,-31.906318320579967,-66.14197467602713,-89.42276856615445,2.8494582,8.060401,0.45458508,0.29098,3.773473048033546,0.059916282166025514,3.8333893301995716,-0.0729564122545936,training_run_2
351,-31.807735969916095,-12.28020491589723,-42.8817269798827,2.9360576,8.298016,0.29469252,0.12896389,-0.03000816460943183,0.5892587301379354,0.5592505655285036,0.26330583716669537,training_run_2
352,-36.03299833978903,-1.740376076138378,-37.307826180681246,2.7671447,8.164896,0.029300017,0.04701515,3.5866941467818414,0.6941117902057821,4.2808059369876235,-0.019147843126615438,training_run_2
353,-15.081872079658282,-32.87208478435245,-29.508056852566416,2.9671865,8.390156,0.14287777,0.11562585,2.5025249885105687,0.3477195468393601,2.850244535349929,0.07294779900378057,training_run_2
354,-2.6473884229405904,-17.866933128068013,-15.396897279258813,2.8072054,7.8910136,0.22584893,0.3157523,1.9109551025560192,0.18033315741289657,2.0912882599689158,0.027114588786697702,training_run_2
355,-45.75071494597888,-6.9282900223756805,-51.471571831705425,3.086669,8.158395,0.14324325,1.005597,3.974959197818899,-0.12771875762203422,3.847240440196865,-0.162772932439041,training_run_2
356,-8.221165709148242,-24.407833613018024,-16.18666790386978,3.0221686,7.4081984,0.12142337,0.04627942,2.2163182450731242,0.22372038766748048,2.4400386327406047,0.0715485585525153,training_run_2
357,-15.46292140936229,-1.1126093540868665,-16.221452984403935,3.0950465,8.210719,0.18533713,0.08878723,3.8424105842130647,0.21605111317846504,4.05846169739153,-0.12700042607833062,training_run_2
358,-38.711246765300594,-15.254798147231687,-52.502773657208955,3.1582081,7.65493,0.4275443,0.07931647,-0.008901277662661963,0.29535144679345193,0.28645016913078997,0.18404961942926548,training_run_2
359,-58.144445110323524,-19.54676848975178,-63.19542993043343,3.09694,6.9228544,0.0686198,0.47760278,0.0713619032290292,-0.00492138616406905,0.06644051706496015,0.38615020391362403,training_run_2
360,-14.141396391589762,-8.539032428725765,-20.896346761750994,2.9306798,7.7526803,0.9863542,0.8049109,-0.04372918391968245,0.47074703538002705,0.4270178514603446,0.28688464780913675,training_run_2
361,-47.021247182017206,-7.794521632471077,-50.441566614407954,3.1359193,7.5672865,0.114302546,0.06278904,4.388515772772494,-3.244917904641569,1.143597868130925,-0.49707378380084677,training_run_2
362,-28.4228257013626,-9.45080524737982,-37.15175609280572,3.229099,7.12422,0.07406044,0.042351283,-0.03192617174305251,0.5364495950783661,0.5045234233353135,0.18939641479444877,training_run_2
363,-31.140026616825164,-10.040637328958814,-39.85538831364472,3.0384154,7.5519667,1.1351203,0.07943404,3.6428012858388166,-9.368373786188677,-5.725572500349861,-0.032193115984223475,training_run_2
364,-24.405308894072757,-1.5823566351572826,-25.69221726257883,3.0291681,7.940041,0.24480546,0.69873184,4.031502510954315,-0.2323314370636087,3.7991710738907063,-0.14772413332560896,training_run_2
365,-21.62018525613242,-7.338786325098975,-20.164079792091854,3.380239,7.459629,0.73266613,0.026572473,3.8053345590685534,0.10166283117370511,3.9069973902422586,-0.27365477988222553,training_run_2
366,-13.705829923507386,-19.39267146037094,-6.077847629315626,3.1819627,7.093312,0.08299881,0.035432845,1.9451260760174869,0.17036195953334565,2.1154880355508325,0.15963006020485015,training_run_2
367,-25.917511644333434,-2.337851301237372,-27.196507822951684,2.7969844,7.0521145,0.122758366,0.2916938,3.6197317222719096,1.4674674590533554,5.087199181325265,0.08227367852816814,training_run_2
368,-37.34405609307176,-1.378326440516929,-38.14361998991277,3.109209,7.3840394,0.04262307,0.0756621,3.6408197660714947,0.18569750807415097,3.8265172741456457,0.1403698743873738,training_run_2
369,-35.696053027557234,-4.3329286645751806,-33.611784133445404,2.9171069,7.1212234,0.50751555,0.868778,3.55456663592023,0.30680106616283087,3.861367702083061,0.06817524162233957,training_run_2
370,-6.957715224098927,-7.300786828552982,-2.8119876153625434,2.8738735,6.662535,0.103193566,0.13192569,1.5806049696258886,0.05513565787448749,1.635740627500376,0.05477133673956747,training_run_2
371,-39.89874310507077,-12.005388686998417,-48.14157955994732,3.1498854,7.5627785,0.094797276,0.91553205,0.4346796738062949,-0.021019255365539946,0.41366041844075496,0.19494432727919653,training_run_2
372,-26.81658897324111,-10.280881540882229,-35.02554496220448,3.1128788,6.8579397,0.028121574,0.3120568,0.31611325403437046,-0.02667527789882762,0.28943797613554284,0.07266166056088513,training_run_2
373,-10.114842218530297,-9.179319154948894,-12.387218483326594,2.9496405,7.2168865,0.09961927,0.06442427,1.4237541486297358,0.005191825383139781,1.4289459740128756,0.035775462826868054,training_run_2
374,-15.9816512784482,-14.613060609632587,-6.169158739300105,2.9462757,6.523288,0.19656643,0.05745613,1.8108225450434783,0.075555377305911,1.8863779223493893,0.14244946735746566,training_run_2
375,-18.61796176714782,-10.129940447780351,-25.816081626072023,3.006629,6.5088115,0.12506594,0.07938033,0.43537629718483956,0.02339327858697904,0.4587695757718186,0.04136259320545904,training_run_2
376,-12.201635963737658,-1.1238836406432937,-11.207429343867673,2.8331409,6.552106,0.09630162,0.06383813,3.8928210375090444,-0.29206487546138415,3.6007561620476602,-0.5161382244734689,training_run_2
377,-32.309265434711094,-16.95935316007942,-15.349912274631672,2.9626756,6.688855,0.054230653,0.08333929,1.9618130297693572,0.14472676706496945,2.1065397968343267,0.28533313152874284,training_run_2
378,-29.377235037212845,-14.379772382353407,-36.88385790819314,3.3143618,6.2783155,0.63443756,0.67212045,0.044033830843966934,0.24587627318206068,0.2899101040260276,0.13270898750960314,training_run_2
379,-15.066480292096982,-8.59848253021078,-23.555570429303145,2.9363887,6.612047,0.2908017,0.41648763,1.2997852675476522,0.000620572866217417,1.3004058404138696,-0.068580029379955,training_run_2
380,-19.26318529285563,-14.801035331744593,-23.096448640768802,2.8361285,6.7094603,0.096370995,0.79087806,2.9376879678243726,0.7801474870693537,3.7178354548937262,0.18666702810767166,training_run_2
381,-32.27988846579473,-4.405959262919586,-29.95222556145208,2.7487698,6.4633546,0.18431081,0.5036213,3.285680568916821,0.8111871509630624,4.096867719879883,0.6030132942179569,training_run_2
382,-1.5758782379500342,-2.6997894463794707,-2.5567697664806346,2.6870193,6.371904,0.26334336,0.058742754,1.4176631549934544,0.014672401342865182,1.4323355563363196,0.004064498303593789,training_run_2
383,-3.3905295508799576,-4.739113884608357,-6.68953944847533,2.845118,5.2742233,0.07893956,0.081179865,1.4247861274789944,0.014406311288218454,1.4391924387672128,-0.014848492696290627,training_run_2
384,-13.273892069045283,-22.127966974018776,-31.424537381267072,3.0294566,6.2075253,0.123697095,0.5399168,2.7001600872752154,0.22727070674387617,2.9274307940190916,0.008342073156471397,training_run_2
385,-42.027677001813075,-4.171209793495398,-39.143922476007816,2.9470427,6.365332,0.07960891,0.63775766,3.4871799792150866,0.4404200701808061,3.9276000493958927,0.3172725253641042,training_run_2
386,-18.050864006786846,-8.49508119899214,-14.936074533943387,2.6270936,6.6622257,0.0940994,0.33229688,1.6200431909086188,0.03152299865153907,1.6515661895601579,0.1494060305620295,training_run_2
